datumtijd;huidigeuurprijs;Dagmax;Dagmin;Percentage
06-11-2025 03:52:32;0.249619975;0.350273825;0.249619975;71.26
06-11-2025 04:52:32;0.25059705;0.350273825;0.249619975;71.54
06-11-2025 05:52:33;0.2523697;0.350273825;0.249619975;72.05
06-11-2025 06:52:33;0.2841201;0.350273825;0.249619975;81.11
06-11-2025 07:52:34;0.298316425;0.350273825;0.249619975;85.17
06-11-2025 08:52:34;0.2907751;0.350273825;0.249619975;83.01
06-11-2025 09:52:34;0.269530525;0.350273825;0.249619975;76.95
06-11-2025 10:52:35;0.259783975;0.350273825;0.249619975;74.17
06-11-2025 11:52:35;0.2580204;0.350273825;0.249619975;73.66
06-11-2025 12:52:36;0.25715525;0.350273825;0.249619975;73.42
06-11-2025 14:52:37;0.270919;0.350273825;0.249619975;77.34
06-11-2025 15:52:37;0.30243345;0.350273825;0.249619975;86.34
06-11-2025 16:52:37;0.340841875;0.350273825;0.249619975;97.31
06-11-2025 17:52:38;0.350273825;0.350273825;0.249619975;100.0
06-11-2025 18:52:38;0.325015075;0.350273825;0.249619975;92.79
06-11-2025 19:52:39;0.30975395;0.350273825;0.249619975;88.43
06-11-2025 20:52:39;0.29499195;0.350273825;0.249619975;84.22
06-11-2025 21:52:40;0.2775377;0.350273825;0.249619975;79.23
06-11-2025 22:52:40;0.272948775;0.350273825;0.249619975;77.92
06-11-2025 23:52:40;0.26419745;0.350273825;0.249619975;75.43
07-11-2025 00:52:41;0.259632725;0.3564418;0.2543057;72.84
07-11-2025 01:52:41;0.256625875;0.3564418;0.2543057;72.0
07-11-2025 02:52:42;0.25698585;0.3564418;0.2543057;72.1
07-11-2025 03:52:42;0.2543057;0.3564418;0.2543057;71.35
07-11-2025 04:52:43;0.25449325;0.3564418;0.2543057;71.4
07-11-2025 05:52:43;0.2608034;0.3564418;0.2543057;73.17
07-11-2025 06:52:43;0.2843016;0.3564418;0.2543057;79.76
07-11-2025 07:52:44;0.30582145;0.3564418;0.2543057;85.8
07-11-2025 08:52:44;0.3029477;0.3564418;0.2543057;84.99
07-11-2025 09:52:45;0.280529425;0.3564418;0.2543057;78.7
07-11-2025 10:52:45;0.263202225;0.3564418;0.2543057;73.84
07-11-2025 11:52:45;0.258628425;0.3564418;0.2543057;72.56
07-11-2025 12:52:46;0.2573912;0.3564418;0.2543057;72.21
07-11-2025 13:52:46;0.25962365;0.3564418;0.2543057;72.84
07-11-2025 14:52:47;0.271635925;0.3564418;0.2543057;76.21
07-11-2025 15:52:47;0.297959475;0.3564418;0.2543057;83.59
07-11-2025 16:52:48;0.336697625;0.3564418;0.2543057;94.46
07-11-2025 17:52:48;0.3564418;0.3564418;0.2543057;100.0
07-11-2025 18:52:49;0.3255142;0.3564418;0.2543057;91.32
07-11-2025 19:52:49;0.311396525;0.3564418;0.2543057;87.36
07-11-2025 20:52:49;0.2948044;0.3564418;0.2543057;82.71
07-11-2025 21:52:50;0.28084705;0.3564418;0.2543057;78.79
07-11-2025 22:52:50;0.2731696;0.3564418;0.2543057;76.64
07-11-2025 23:52:51;0.26471775;0.3564418;0.2543057;74.27
08-11-2025 00:52:51;0.268054325;0.3153139;0.261417475;85.01
08-11-2025 01:52:52;0.26612135;0.3153139;0.261417475;84.4
08-11-2025 02:52:52;0.2628362;0.3153139;0.261417475;83.36
08-11-2025 03:52:52;0.261780475;0.3153139;0.261417475;83.02
08-11-2025 04:52:53;0.2615052;0.3153139;0.261417475;82.93
08-11-2025 05:52:53;0.261417475;0.3153139;0.261417475;82.91
08-11-2025 06:52:54;0.265138225;0.3153139;0.261417475;84.09
08-11-2025 07:52:54;0.274291875;0.3153139;0.261417475;86.99
08-11-2025 08:52:55;0.274370525;0.3153139;0.261417475;87.02
08-11-2025 09:52:55;0.273795775;0.3153139;0.261417475;86.83
08-11-2025 10:52:55;0.272101775;0.3153139;0.261417475;86.3
08-11-2025 11:52:56;0.26580675;0.3153139;0.261417475;84.3
08-11-2025 12:52:56;0.26434265;0.3153139;0.261417475;83.83
08-11-2025 13:52:57;0.263583375;0.3153139;0.261417475;83.59
08-11-2025 14:52:57;0.2687289;0.3153139;0.261417475;85.23
08-11-2025 15:52:58;0.28542085;0.3153139;0.261417475;90.52
08-11-2025 16:52:58;0.293494575;0.3153139;0.261417475;93.08
08-11-2025 17:52:58;0.308450175;0.3153139;0.261417475;97.82
08-11-2025 18:52:59;0.3153139;0.3153139;0.261417475;100.0
08-11-2025 19:52:59;0.310156275;0.3153139;0.261417475;98.36
08-11-2025 20:53:00;0.299223925;0.3153139;0.261417475;94.9
08-11-2025 21:53:00;0.287456675;0.3153139;0.261417475;91.17
08-11-2025 22:53:01;0.279567475;0.3153139;0.261417475;88.66
08-11-2025 23:53:01;0.26987235;0.3153139;0.261417475;85.59
09-11-2025 00:53:02;0.26808155;0.3044118;0.259666;88.07
09-11-2025 01:53:02;0.2650142;0.3044118;0.259666;87.06
09-11-2025 02:53:02;0.2620376;0.3044118;0.259666;86.08
09-11-2025 03:53:03;0.259666;0.3044118;0.259666;85.3
09-11-2025 04:53:03;0.2602347;0.3044118;0.259666;85.49
09-11-2025 05:53:04;0.260866925;0.3044118;0.259666;85.7
09-11-2025 06:53:04;0.260788275;0.3044118;0.259666;85.67
09-11-2025 07:53:05;0.261229925;0.3044118;0.259666;85.81
09-11-2025 08:53:05;0.269627325;0.3044118;0.259666;88.57
09-11-2025 09:53:05;0.266868525;0.3044118;0.259666;87.67
09-11-2025 10:53:06;0.26476615;0.3044118;0.259666;86.98
09-11-2025 11:53:06;0.26476615;0.3044118;0.259666;86.98
09-11-2025 12:53:07;0.2659096;0.3044118;0.259666;87.35
09-11-2025 13:53:07;0.26116035;0.3044118;0.259666;85.79
09-11-2025 14:53:08;0.260334525;0.3044118;0.259666;85.52
09-11-2025 15:53:08;0.265676675;0.3044118;0.259666;87.28
09-11-2025 16:53:08;0.281194925;0.3044118;0.259666;92.37
09-11-2025 17:53:09;0.301656025;0.3044118;0.259666;99.09
09-11-2025 18:53:09;0.3044118;0.3044118;0.259666;100.0
09-11-2025 19:53:10;0.2974543;0.3044118;0.259666;97.71
09-11-2025 20:53:10;0.28105275;0.3044118;0.259666;92.33
09-11-2025 21:53:11;0.266735425;0.3044118;0.259666;87.62
09-11-2025 22:53:11;0.2662726;0.3044118;0.259666;87.47
09-11-2025 23:53:11;0.261865175;0.3044118;0.259666;86.02
10-11-2025 00:53:12;0.255361425;0.318529475;0.250085825;80.17
10-11-2025 01:53:12;0.2517405;0.318529475;0.250085825;79.03
10-11-2025 02:53:13;0.25279925;0.318529475;0.250085825;79.36
10-11-2025 03:53:13;0.250085825;0.318529475;0.250085825;78.51
10-11-2025 04:53:14;0.250091875;0.318529475;0.250085825;78.51
10-11-2025 05:53:14;0.2559755;0.318529475;0.250085825;80.36
10-11-2025 06:53:14;0.27430095;0.318529475;0.250085825;86.11
10-11-2025 07:53:15;0.302751075;0.318529475;0.250085825;95.05
10-11-2025 08:53:15;0.318529475;0.318529475;0.250085825;100.0
10-11-2025 09:53:16;0.306635175;0.318529475;0.250085825;96.27
10-11-2025 10:53:16;0.272906425;0.318529475;0.250085825;85.68
10-11-2025 11:53:17;0.2644334;0.318529475;0.250085825;83.02
10-11-2025 12:53:17;0.267062125;0.318529475;0.250085825;83.84
10-11-2025 13:53:18;0.2670591;0.318529475;0.250085825;83.84
10-11-2025 14:53:18;0.279379925;0.318529475;0.250085825;87.71
10-11-2025 15:53:18;0.2981561;0.318529475;0.250085825;93.6
10-11-2025 16:53:19;0.308674025;0.318529475;0.250085825;96.91
10-11-2025 17:53:19;0.314040375;0.318529475;0.250085825;98.59
10-11-2025 18:53:20;0.2955304;0.318529475;0.250085825;92.78
10-11-2025 19:53:20;0.2778523;0.318529475;0.250085825;87.23
10-11-2025 20:53:21;0.263468425;0.318529475;0.250085825;82.71
10-11-2025 21:53:21;0.2596902;0.318529475;0.250085825;81.53
10-11-2025 22:53:21;0.25772395;0.318529475;0.250085825;80.91
10-11-2025 23:53:22;0.250926775;0.318529475;0.250085825;78.78
11-11-2025 00:53:22;0.24935075;0.3113451;0.236225275;80.09
11-11-2025 01:53:23;0.24486165;0.3113451;0.236225275;78.65
11-11-2025 02:53:23;0.2406569;0.3113451;0.236225275;77.3
11-11-2025 03:53:24;0.23849705;0.3113451;0.236225275;76.6
11-11-2025 04:53:24;0.2380796;0.3113451;0.236225275;76.47
11-11-2025 05:53:24;0.239086925;0.3113451;0.236225275;76.79
11-11-2025 06:53:25;0.248912125;0.3113451;0.236225275;79.95
11-11-2025 07:53:25;0.2675915;0.3113451;0.236225275;85.95
11-11-2025 08:53:26;0.2777434;0.3113451;0.236225275;89.21
11-11-2025 09:53:26;0.2729034;0.3113451;0.236225275;87.65
11-11-2025 10:53:27;0.263317175;0.3113451;0.236225275;84.57
11-11-2025 11:53:27;0.2566894;0.3113451;0.236225275;82.45
11-11-2025 12:53:28;0.248228475;0.3113451;0.236225275;79.73
11-11-2025 13:53:28;0.250684775;0.3113451;0.236225275;80.52
11-11-2025 14:53:29;0.260751975;0.3113451;0.236225275;83.75
11-11-2025 15:53:29;0.284395375;0.3113451;0.236225275;91.34
11-11-2025 16:53:29;0.3069528;0.3113451;0.236225275;98.59
11-11-2025 17:53:30;0.3113451;0.3113451;0.236225275;100.0
11-11-2025 18:53:30;0.28264995;0.3113451;0.236225275;90.78
11-11-2025 19:53:31;0.2668292;0.3113451;0.236225275;85.7
11-11-2025 20:53:31;0.260346625;0.3113451;0.236225275;83.62
11-11-2025 21:53:32;0.25754245;0.3113451;0.236225275;82.72
11-11-2025 22:53:32;0.253540375;0.3113451;0.236225275;81.43
11-11-2025 23:53:32;0.236225275;0.3113451;0.236225275;75.87
12-11-2025 00:53:33;0.238052375;0.286059125;0.213114275;83.22
12-11-2025 01:53:33;0.2275163;0.286059125;0.213114275;79.53
12-11-2025 02:53:34;0.223223825;0.286059125;0.213114275;78.03
12-11-2025 03:53:34;0.219857;0.286059125;0.213114275;76.86
12-11-2025 04:53:35;0.213114275;0.286059125;0.213114275;74.5
12-11-2025 05:53:35;0.2208855;0.286059125;0.213114275;77.22
12-11-2025 06:53:35;0.22933735;0.286059125;0.213114275;80.17
12-11-2025 07:53:36;0.279960725;0.286059125;0.213114275;97.87
12-11-2025 08:53:37;0.271883975;0.286059125;0.213114275;95.04
12-11-2025 09:53:37;0.25426335;0.286059125;0.213114275;88.88
12-11-2025 10:53:37;0.2401366;0.286059125;0.213114275;83.95
12-11-2025 11:52:40;0.220761475;0.286059125;0.213114275;77.17
12-11-2025 12:52:41;0.220386375;0.286059125;0.213114275;77.04
12-11-2025 13:52:41;0.235777575;0.286059125;0.213114275;82.42
12-11-2025 14:52:42;0.25405765;0.286059125;0.213114275;88.81
12-11-2025 15:52:42;0.277691975;0.286059125;0.213114275;97.08
12-11-2025 16:52:43;0.280989225;0.286059125;0.213114275;98.23
12-11-2025 17:52:44;0.286059125;0.286059125;0.213114275;100.0
12-11-2025 18:52:44;0.276572725;0.286059125;0.213114275;96.68
12-11-2025 19:52:44;0.2589279;0.286059125;0.213114275;90.52
12-11-2025 20:52:45;0.2525754;0.286059125;0.213114275;88.29
12-11-2025 21:52:45;0.23965865;0.286059125;0.213114275;83.78
12-11-2025 22:52:46;0.240726475;0.286059125;0.213114275;84.15
12-11-2025 23:52:46;0.2221197;0.286059125;0.213114275;77.65
13-11-2025 00:52:47;0.192919375;0.304318025;0.161780025;63.39
13-11-2025 01:52:47;0.17737995;0.304318025;0.161780025;58.29
13-11-2025 02:52:47;0.1671494;0.304318025;0.161780025;54.93
13-11-2025 03:52:48;0.16265425;0.304318025;0.161780025;53.45
13-11-2025 04:52:48;0.161780025;0.304318025;0.161780025;53.16
13-11-2025 05:52:49;0.184128725;0.304318025;0.161780025;60.51
13-11-2025 06:52:49;0.210670075;0.304318025;0.161780025;69.23
13-11-2025 07:52:50;0.244392775;0.304318025;0.161780025;80.31
13-11-2025 08:52:50;0.2617835;0.304318025;0.161780025;86.02
13-11-2025 09:52:51;0.2746579;0.304318025;0.161780025;90.25
13-11-2025 10:52:51;0.2608881;0.304318025;0.161780025;85.73
13-11-2025 11:52:51;0.2584681;0.304318025;0.161780025;84.93
13-11-2025 12:52:52;0.263171975;0.304318025;0.161780025;86.48
13-11-2025 13:52:52;0.2765334;0.304318025;0.161780025;90.87
13-11-2025 14:52:53;0.271696425;0.304318025;0.161780025;89.28
13-11-2025 15:52:53;0.27678145;0.304318025;0.161780025;90.95
13-11-2025 16:52:54;0.3017014;0.304318025;0.161780025;99.14
13-11-2025 17:52:54;0.300772725;0.304318025;0.161780025;98.84
13-11-2025 18:52:54;0.304318025;0.304318025;0.161780025;100.0
13-11-2025 19:52:55;0.3019434;0.304318025;0.161780025;99.22
13-11-2025 20:52:55;0.27997585;0.304318025;0.161780025;92.0
13-11-2025 21:52:56;0.28398095;0.304318025;0.161780025;93.32
13-11-2025 22:52:56;0.277032525;0.304318025;0.161780025;91.03
13-11-2025 23:52:57;0.268018025;0.304318025;0.161780025;88.07
14-11-2025 00:52:57;0.2628967;0.303882425;0.243176725;86.51
14-11-2025 01:52:58;0.259989675;0.303882425;0.243176725;85.56
14-11-2025 02:52:58;0.25736095;0.303882425;0.243176725;84.69
14-11-2025 03:52:58;0.25359785;0.303882425;0.243176725;83.45
14-11-2025 04:52:59;0.2531441;0.303882425;0.243176725;83.3
14-11-2025 05:52:59;0.25264195;0.303882425;0.243176725;83.14
14-11-2025 06:53:00;0.2740408;0.303882425;0.243176725;90.18
14-11-2025 07:53:00;0.302121875;0.303882425;0.243176725;99.42
14-11-2025 08:53:01;0.303882425;0.303882425;0.243176725;100.0
14-11-2025 09:53:01;0.286694375;0.303882425;0.243176725;94.34
14-11-2025 10:53:01;0.276191575;0.303882425;0.243176725;90.89
14-11-2025 11:53:02;0.270444075;0.303882425;0.243176725;89.0
14-11-2025 12:53:02;0.26643595;0.303882425;0.243176725;87.68
14-11-2025 13:53:03;0.270268625;0.303882425;0.243176725;88.94
14-11-2025 14:53:03;0.27358705;0.303882425;0.243176725;90.03
14-11-2025 15:53:03;0.281884625;0.303882425;0.243176725;92.76
14-11-2025 16:53:04;0.283481825;0.303882425;0.243176725;93.29
14-11-2025 17:53:04;0.2956635;0.303882425;0.243176725;97.3
14-11-2025 18:53:05;0.2655224;0.303882425;0.243176725;87.38
14-11-2025 19:53:05;0.260860875;0.303882425;0.243176725;85.84
14-11-2025 20:53:06;0.2624732;0.303882425;0.243176725;86.37
14-11-2025 21:53:06;0.25427545;0.303882425;0.243176725;83.68
14-11-2025 22:53:07;0.261689725;0.303882425;0.243176725;86.12
14-11-2025 23:53:07;0.243176725;0.303882425;0.243176725;80.02
15-11-2025 00:53:08;0.2396284;0.293179975;0.22763125;81.73
15-11-2025 01:53:08;0.239800825;0.293179975;0.22763125;81.79
15-11-2025 02:53:09;0.2330339;0.293179975;0.22763125;79.48
15-11-2025 03:53:09;0.233762925;0.293179975;0.22763125;79.73
15-11-2025 04:53:09;0.2296096;0.293179975;0.22763125;78.32
15-11-2025 05:53:10;0.23141855;0.293179975;0.22763125;78.93
15-11-2025 06:53:10;0.22763125;0.293179975;0.22763125;77.64
15-11-2025 07:53:11;0.23994905;0.293179975;0.22763125;81.84
15-11-2025 08:53:11;0.253975975;0.293179975;0.22763125;86.63
15-11-2025 09:53:11;0.257987125;0.293179975;0.22763125;88.0
15-11-2025 10:53:12;0.261895425;0.293179975;0.22763125;89.33
15-11-2025 11:53:12;0.26298745;0.293179975;0.22763125;89.7
15-11-2025 12:53:13;0.26071265;0.293179975;0.22763125;88.93
15-11-2025 13:53:13;0.2614447;0.293179975;0.22763125;89.18
15-11-2025 14:53:14;0.263619675;0.293179975;0.22763125;89.92
15-11-2025 15:53:14;0.268169275;0.293179975;0.22763125;91.47
15-11-2025 16:53:14;0.2715724;0.293179975;0.22763125;92.63
15-11-2025 17:53:15;0.2846162;0.293179975;0.22763125;97.08
15-11-2025 18:53:15;0.293179975;0.293179975;0.22763125;100.0
15-11-2025 19:53:16;0.2839386;0.293179975;0.22763125;96.85
15-11-2025 20:53:16;0.271018825;0.293179975;0.22763125;92.44
15-11-2025 21:53:17;0.26972715;0.293179975;0.22763125;92.0
15-11-2025 22:53:17;0.2680271;0.293179975;0.22763125;91.42
15-11-2025 23:53:18;0.264430375;0.293179975;0.22763125;90.19
16-11-2025 00:53:18;0.262137425;0.299671625;0.248688275;87.47
16-11-2025 01:53:18;0.259239475;0.299671625;0.248688275;86.51
16-11-2025 02:53:19;0.257103825;0.299671625;0.248688275;85.8
16-11-2025 03:53:19;0.260570475;0.299671625;0.248688275;86.95
16-11-2025 04:53:20;0.25102055;0.299671625;0.248688275;83.77
16-11-2025 05:53:20;0.254084875;0.299671625;0.248688275;84.79
16-11-2025 06:53:21;0.248688275;0.299671625;0.248688275;82.99
16-11-2025 07:53:21;0.25668335;0.299671625;0.248688275;85.65
16-11-2025 08:53:21;0.261435625;0.299671625;0.248688275;87.24
16-11-2025 09:53:22;0.263541025;0.299671625;0.248688275;87.94
16-11-2025 10:53:22;0.261562675;0.299671625;0.248688275;87.28
16-11-2025 11:53:23;0.265640375;0.299671625;0.248688275;88.64
16-11-2025 12:53:23;0.27173575;0.299671625;0.248688275;90.68
16-11-2025 13:53:24;0.268641175;0.299671625;0.248688275;89.65
16-11-2025 14:53:24;0.272380075;0.299671625;0.248688275;90.89
16-11-2025 15:53:24;0.277123275;0.299671625;0.248688275;92.48
16-11-2025 16:53:25;0.288019325;0.299671625;0.248688275;96.11
16-11-2025 17:53:25;0.299671625;0.299671625;0.248688275;100.0
16-11-2025 18:53:26;0.29880345;0.299671625;0.248688275;99.71
16-11-2025 19:53:26;0.289725425;0.299671625;0.248688275;96.68
16-11-2025 20:53:27;0.270401725;0.299671625;0.248688275;90.23
16-11-2025 21:53:27;0.259021675;0.299671625;0.248688275;86.44
16-11-2025 22:53:27;0.26508075;0.299671625;0.248688275;88.46
16-11-2025 23:53:28;0.256444375;0.299671625;0.248688275;85.58
17-11-2025 00:53:28;0.25642925;0.297076175;0.2272622;86.32
17-11-2025 01:53:29;0.249359825;0.297076175;0.2272622;83.94
17-11-2025 02:53:29;0.241385925;0.297076175;0.2272622;81.25
17-11-2025 03:53:30;0.228106175;0.297076175;0.2272622;76.78
17-11-2025 04:53:30;0.2272622;0.297076175;0.2272622;76.5
17-11-2025 05:53:30;0.23322145;0.297076175;0.2272622;78.51
17-11-2025 06:53:31;0.2458478;0.297076175;0.2272622;82.76
17-11-2025 07:53:31;0.269276425;0.297076175;0.2272622;90.64
17-11-2025 08:53:32;0.283796425;0.297076175;0.2272622;95.53
17-11-2025 09:53:32;0.274806125;0.297076175;0.2272622;92.5
17-11-2025 10:53:32;0.259469375;0.297076175;0.2272622;87.34
17-11-2025 11:53:33;0.243019425;0.297076175;0.2272622;81.8
17-11-2025 12:53:33;0.245124825;0.297076175;0.2272622;82.51
17-11-2025 13:53:34;0.24534565;0.297076175;0.2272622;82.59
17-11-2025 14:53:34;0.254254275;0.297076175;0.2272622;85.59
17-11-2025 15:53:35;0.260836675;0.297076175;0.2272622;87.8
17-11-2025 16:53:35;0.260721725;0.297076175;0.2272622;87.76
17-11-2025 17:53:36;0.293470375;0.297076175;0.2272622;98.79
17-11-2025 18:53:36;0.297076175;0.297076175;0.2272622;100.0
17-11-2025 19:53:37;0.290620825;0.297076175;0.2272622;97.83
17-11-2025 20:53:37;0.279373875;0.297076175;0.2272622;94.04
17-11-2025 21:53:38;0.2621465;0.297076175;0.2272622;88.24
17-11-2025 22:53:38;0.2595934;0.297076175;0.2272622;87.38
17-11-2025 23:53:38;0.25478365;0.297076175;0.2272622;85.76
18-11-2025 00:53:39;0.2590973;0.332075425;0.250781575;78.02
18-11-2025 01:53:39;0.256278;0.332075425;0.250781575;77.17
18-11-2025 02:53:40;0.251174825;0.332075425;0.250781575;75.64
18-11-2025 03:53:40;0.250781575;0.332075425;0.250781575;75.52
18-11-2025 04:53:41;0.252336425;0.332075425;0.250781575;75.99
18-11-2025 05:53:41;0.25519505;0.332075425;0.250781575;76.85
18-11-2025 06:53:42;0.26464515;0.332075425;0.250781575;79.69
18-11-2025 07:53:42;0.27709;0.332075425;0.250781575;83.44
18-11-2025 08:53:42;0.29649235;0.332075425;0.250781575;89.28
18-11-2025 09:53:43;0.284219925;0.332075425;0.250781575;85.59
18-11-2025 10:53:43;0.2663694;0.332075425;0.250781575;80.21
18-11-2025 11:53:44;0.259850525;0.332075425;0.250781575;78.25
18-11-2025 12:53:44;0.260516025;0.332075425;0.250781575;78.45
18-11-2025 13:53:45;0.261919625;0.332075425;0.250781575;78.87
18-11-2025 14:53:45;0.269705975;0.332075425;0.250781575;81.22
18-11-2025 15:53:45;0.2974906;0.332075425;0.250781575;89.59
18-11-2025 16:53:46;0.320368675;0.332075425;0.250781575;96.47
18-11-2025 17:53:46;0.332075425;0.332075425;0.250781575;100.0
18-11-2025 18:53:47;0.32859365;0.332075425;0.250781575;98.95
18-11-2025 19:53:47;0.315347175;0.332075425;0.250781575;94.96
18-11-2025 20:53:48;0.2848219;0.332075425;0.250781575;85.77
18-11-2025 21:53:48;0.270238375;0.332075425;0.250781575;81.38
18-11-2025 22:53:49;0.274570175;0.332075425;0.250781575;82.68
18-11-2025 23:53:49;0.265598025;0.332075425;0.250781575;79.98
19-11-2025 00:53:50;0.2613479;0.31894995;0.2532893;81.94
19-11-2025 01:53:50;0.2605977;0.31894995;0.2532893;81.7
19-11-2025 02:53:51;0.256589575;0.31894995;0.2532893;80.45
19-11-2025 03:53:51;0.2532893;0.31894995;0.2532893;79.41
19-11-2025 04:53:52;0.254847175;0.31894995;0.2532893;79.9
19-11-2025 05:53:52;0.259003525;0.31894995;0.2532893;81.21
19-11-2025 06:53:53;0.2712941;0.31894995;0.2532893;85.06
19-11-2025 07:53:53;0.3044481;0.31894995;0.2532893;95.45
19-11-2025 08:53:54;0.31894995;0.31894995;0.2532893;100.0
19-11-2025 09:53:54;0.29355205;0.31894995;0.2532893;92.04
19-11-2025 10:53:54;0.273741325;0.31894995;0.2532893;85.83
19-11-2025 11:53:55;0.264847825;0.31894995;0.2532893;83.04
19-11-2025 12:53:55;0.261907525;0.31894995;0.2532893;82.12
19-11-2025 13:53:56;0.26502025;0.31894995;0.2532893;83.09
19-11-2025 14:53:56;0.275768075;0.31894995;0.2532893;86.46
19-11-2025 15:53:57;0.289791975;0.31894995;0.2532893;90.86
19-11-2025 16:53:57;0.28820385;0.31894995;0.2532893;90.36
19-11-2025 17:53:57;0.301432175;0.31894995;0.2532893;94.51
19-11-2025 18:53:58;0.2996202;0.31894995;0.2532893;93.94
19-11-2025 19:53:58;0.2998138;0.31894995;0.2532893;94.0
19-11-2025 20:53:59;0.283312425;0.31894995;0.2532893;88.83
19-11-2025 21:53:59;0.27476075;0.31894995;0.2532893;86.15
19-11-2025 22:54:00;0.27534155;0.31894995;0.2532893;86.33
19-11-2025 23:54:00;0.26792425;0.31894995;0.2532893;84.0
20-11-2025 00:54:01;0.26516545;0.363692725;0.259354425;72.91
20-11-2025 01:54:01;0.2610938;0.363692725;0.259354425;71.79
20-11-2025 02:54:02;0.259868675;0.363692725;0.259354425;71.45
20-11-2025 03:54:02;0.259354425;0.363692725;0.259354425;71.31
20-11-2025 04:54:02;0.2598596;0.363692725;0.259354425;71.45
20-11-2025 05:54:03;0.264502975;0.363692725;0.259354425;72.73
20-11-2025 06:54:03;0.277861375;0.363692725;0.259354425;76.4
20-11-2025 07:54:04;0.324609725;0.363692725;0.259354425;89.25
20-11-2025 08:54:04;0.33857615;0.363692725;0.259354425;93.09
20-11-2025 09:54:05;0.3368519;0.363692725;0.259354425;92.62
20-11-2025 10:54:05;0.3215454;0.363692725;0.259354425;88.41
20-11-2025 11:54:06;0.30721295;0.363692725;0.259354425;84.47
20-11-2025 12:54:06;0.3035769;0.363692725;0.259354425;83.47
20-11-2025 13:54:06;0.303150375;0.363692725;0.259354425;83.35
20-11-2025 14:54:07;0.31339;0.363692725;0.259354425;86.17
20-11-2025 15:54:07;0.3298097;0.363692725;0.259354425;90.68
20-11-2025 16:54:08;0.357430975;0.363692725;0.259354425;98.28
20-11-2025 17:54:08;0.363692725;0.363692725;0.259354425;100.0
20-11-2025 18:54:08;0.3530417;0.363692725;0.259354425;97.07
20-11-2025 19:54:09;0.344744125;0.363692725;0.259354425;94.79
20-11-2025 20:54:09;0.32064395;0.363692725;0.259354425;88.16
20-11-2025 21:54:10;0.29983195;0.363692725;0.259354425;82.44
20-11-2025 22:54:10;0.286694375;0.363692725;0.259354425;78.83
20-11-2025 23:54:11;0.27004175;0.363692725;0.259354425;74.25
21-11-2025 00:54:11;0.276034275;0.44891;0.26428215;61.49
21-11-2025 01:54:12;0.2695638;0.44891;0.26428215;60.05
21-11-2025 02:54:12;0.265111;0.44891;0.26428215;59.06
21-11-2025 03:54:12;0.26428215;0.44891;0.26428215;58.87
21-11-2025 04:54:13;0.267195225;0.44891;0.26428215;59.52
21-11-2025 05:54:13;0.276294425;0.44891;0.26428215;61.55
21-11-2025 06:54:14;0.310247025;0.44891;0.26428215;69.11
21-11-2025 07:54:14;0.367667575;0.44891;0.26428215;81.9
21-11-2025 08:54:14;0.403519875;0.44891;0.26428215;89.89
21-11-2025 09:54:15;0.374939675;0.44891;0.26428215;83.52
21-11-2025 10:54:15;0.3317457;0.44891;0.26428215;73.9
21-11-2025 11:54:16;0.31556195;0.44891;0.26428215;70.3
21-11-2025 12:54:16;0.3051136;0.44891;0.26428215;67.97
21-11-2025 13:54:17;0.308238425;0.44891;0.26428215;68.66
21-11-2025 14:54:17;0.333194675;0.44891;0.26428215;74.22
21-11-2025 15:54:17;0.37839725;0.44891;0.26428215;84.29
21-11-2025 16:54:18;0.436776725;0.44891;0.26428215;97.3
21-11-2025 17:54:18;0.44891;0.44891;0.26428215;100.0
21-11-2025 18:54:19;0.40022565;0.44891;0.26428215;89.15
21-11-2025 19:54:19;0.362706575;0.44891;0.26428215;80.8
21-11-2025 20:54:20;0.32726265;0.44891;0.26428215;72.9
21-11-2025 21:54:20;0.296592175;0.44891;0.26428215;66.07
21-11-2025 22:54:20;0.280632275;0.44891;0.26428215;62.51
21-11-2025 23:54:21;0.269687825;0.44891;0.26428215;60.08
22-11-2025 00:54:21;0.278254625;0.2889964;0.248966575;96.28
22-11-2025 01:54:22;0.271000675;0.2889964;0.248966575;93.77
22-11-2025 02:54:22;0.2637558;0.2889964;0.248966575;91.27
22-11-2025 03:54:23;0.259929175;0.2889964;0.248966575;89.94
22-11-2025 04:54:23;0.2552616;0.2889964;0.248966575;88.33
22-11-2025 05:54:23;0.25157715;0.2889964;0.248966575;87.05
22-11-2025 06:54:24;0.25290815;0.2889964;0.248966575;87.51
22-11-2025 07:54:24;0.263178025;0.2889964;0.248966575;91.07
22-11-2025 08:54:25;0.2777434;0.2889964;0.248966575;96.11
22-11-2025 09:54:25;0.264944625;0.2889964;0.248966575;91.68
22-11-2025 10:54:26;0.256420175;0.2889964;0.248966575;88.73
22-11-2025 11:54:26;0.25217005;0.2889964;0.248966575;87.26
22-11-2025 12:54:26;0.24932655;0.2889964;0.248966575;86.27
22-11-2025 13:54:27;0.248966575;0.2889964;0.248966575;86.15
22-11-2025 14:54:27;0.25534025;0.2889964;0.248966575;88.35
22-11-2025 15:54:28;0.262966275;0.2889964;0.248966575;90.99
22-11-2025 16:54:28;0.27545045;0.2889964;0.248966575;95.31
22-11-2025 17:54:29;0.2889964;0.2889964;0.248966575;100.0
22-11-2025 18:54:29;0.282991775;0.2889964;0.248966575;97.92
22-11-2025 19:54:29;0.268308425;0.2889964;0.248966575;92.84
